gid,FR,avg_exc,avg_inh,max_exc,max_inh,num_exc,num_inh,skew_exc,skew_inh,std_exc,std_inh
7285,0,0.004965636645395843,0.00522788134041237,0.007109469991139589,0.007768018582006791,29,84,0.33770500021996663,0.2284062621305052,0.0011102220163303424,0.001055108281358324
7305,6,0.005410146612041354,0.004984592136176344,0.006620527331225172,0.007783964144810139,20,35,-0.3014797103772525,0.6181486110912062,0.0008332731823933482,0.0011488137900967162
7325,1,0.00468658081166179,0.004840984921362978,0.0061087098557275855,0.006980778803864256,10,41,0.2568883343688375,0.2810736583890529,0.0008837398590510392,0.0009425186792791844
7345,5,0.004655931588866189,0.005150065484989615,0.0075951815283036095,0.007903441159359686,31,36,0.8787660170743632,0.4823990726803503,0.0010610259808861325,0.0011428022755976695
7365,11,0.004940183964853993,0.0050308300329559045,0.006849274432650328,0.007367039883966453,25,27,0.15775540320990933,0.25959902573715,0.0009289974503948461,0.0011072921761472818
7385,11,0.0050040518002225365,0.004735235770492018,0.007809038084770509,0.007630184682602958,29,29,0.629476289936371,0.9321029479617096,0.0012473769398707525,0.001103980697474409
7405,7,0.0048556562430267175,0.004854224083757397,0.007572915907676294,0.006372085033257858,34,43,0.6401492631086552,0.06767368400594022,0.0010691796676851526,0.0007591949552014718
7425,5,0.004776072954067599,0.004876023544121484,0.006997646661319018,0.006953481971984578,32,48,1.2095405077794534,0.06440268943809821,0.0007932295236562966,0.0010017875980621704
7445,2,0.005062499368501921,0.004997969014547635,0.007701397207376237,0.008353894116911073,14,43,0.844074059966871,1.0000214015225841,0.0010434340810757832,0.0011506396077765881
7465,2,0.005185068839726631,0.005324786078900718,0.007589081415562959,0.008877805623300266,20,33,0.5566667630892334,0.9203978976954359,0.0011344875338879948,0.001149491934176312
7485,2,0.004810155335948546,0.005007101611792493,0.0065301647791593176,0.0069334772067801715,15,42,0.34608379728747224,0.35048517352509423,0.0008173847301908171,0.0008447253041310137
7505,10,0.004985775171949012,0.004863705125133969,0.006772440344043733,0.008143427863627569,47,45,-0.16704539330444496,1.1613906269009378,0.0008969839390949762,0.0010689153857529297
7525,5,0.004813921367584263,0.004981428489896338,0.007310175950259759,0.006449276474850154,17,21,0.4872380056817321,-0.2718300280652789,0.0010618897466466127,0.0008517511894847449
7545,8,0.0052135512879334395,0.00532831077684502,0.007564775313024589,0.006947096075688232,30,33,0.33708010193745025,0.2082036508114263,0.0009874933052800602,0.0009265925145092068
7565,5,0.004882803892737922,0.005189305663957782,0.00801237812038047,0.006836116305055269,23,30,1.2020339200823116,-0.2825737283874322,0.0009848679877717539,0.0008670337244995303
7585,11,0.005010344893085999,0.004851975757026015,0.0073234912265245315,0.00757381317908769,31,29,0.24495929045488365,0.5474798509381715,0.0010859583650286932,0.0008693276245334834
7605,1,0.005262820524294721,0.004914452797721154,0.007307060107492835,0.007281397555560636,32,77,-0.1493323384159464,0.6876918960725534,0.0010172932029647902,0.0010026571944039974
7625,10,0.005308328908604315,0.005124685898128156,0.007385114277831169,0.007534974154651041,33,27,-0.032565437848200936,0.5834780575937495,0.0009669141878108403,0.0009629087290371265
7645,15,0.004867915097749796,0.005081045529552597,0.006805514978560366,0.0073598546068288015,39,20,0.03117993371363116,0.8127346427637988,0.0009530225445449283,0.0008944540273918234
7665,4,0.005172241511279234,0.005106537152597683,0.006698774328563038,0.008527623049351995,17,35,0.5050166056170229,0.65281056739823,0.0006303072383580222,0.0011414899768682474
7685,9,0.005072791954849162,0.005235860882228804,0.007663134712831525,0.0068663828462468685,45,34,0.8797825629887266,-0.09418013406652216,0.0008953269154244883,0.0008591607555116017
7705,8,0.00483603579094061,0.004978669989354988,0.006479133291763419,0.007929747601921992,36,35,0.4900561286090697,1.1244834554064131,0.0006930008912062812,0.0008164812864033938
7725,16,0.0050183979905814476,0.005426751634138518,0.006529073850466774,0.007370835004420807,28,21,0.040438785498188544,0.3385923699246399,0.0008818815131209924,0.000830383468819774
7745,4,0.0049132755664589075,0.004910078092310941,0.006286839084288615,0.007161803385688527,21,53,0.12202112507125422,0.59387508590762,0.0007217365894144097,0.0007758832182625147
7765,1,0.005085460130885167,0.004752505140453534,0.007189520746449073,0.00685921514976226,26,45,0.6155702280991247,0.5624330126306718,0.0008403989306362934,0.0008990823585016324
7785,1,0.004564914108770914,0.0050368635965961405,0.006095174026550658,0.0075086605250411186,17,45,-0.0803880803387235,0.6256933193537315,0.0007545915726481924,0.0009233379570484543
7805,1,0.005516430642292629,0.0050658195877922,0.007404356823004834,0.0070785150567059954,11,30,0.8287014439210841,0.3735240006139572,0.0009306118535021631,0.0009805968064827324
7825,2,0.005041492884473559,0.0050660725885707065,0.007319567020406165,0.007398904596304442,17,44,0.35694499815387193,0.21567555904002872,0.0009992022932690206,0.0010470091679657852
7845,1,0.004699874423172757,0.005228972684052039,0.006431682142479078,0.008174961374407727,22,49,0.06452720397493948,0.8258866213028435,0.0009275658141824912,0.001022036358453076
7865,4,0.005047699854279599,0.005120335404183739,0.005943328681721734,0.007025073147765848,11,32,0.34172636587173993,0.2845362407351554,0.00041643042939111535,0.0009694454946511768
7885,11,0.004736846858259978,0.0048559138178694205,0.006523459868430898,0.006832267118950414,25,25,0.5779788250059447,0.6008855355099686,0.0007322386517663117,0.0009857787052458833
7905,6,0.005253636638988737,0.005282007180391589,0.00733091024184408,0.007782572064404806,26,42,0.3105395490945391,0.5386462248466707,0.0009615056976273316,0.0010070377229407553
7925,4,0.00486397472059153,0.0051512206896299605,0.008493883708861779,0.007494414880605719,33,36,1.1226953785738836,0.5214698346178024,0.0010193498175249884,0.0010353393781966514
7945,2,0.005035474322073599,0.005053280656368008,0.00646384305453165,0.006697714159654763,18,31,-0.25765139591282776,0.04177624800920463,0.0009738854952463461,0.0008040728150747838
7965,3,0.0047643098882573145,0.004853891665675187,0.007013810943505378,0.007076059814492748,23,48,0.9299567304290978,0.4937919829181189,0.0009144707290706052,0.0009722693876050832
7985,2,0.0048909506162144005,0.004955052551015624,0.006397429547694908,0.00799475014287017,20,52,0.12414851910108292,0.6962982437720192,0.0007345839300862821,0.0008745837817418028
8005,9,0.005066207185943077,0.004824696303528483,0.007155251967599878,0.0069439350551145276,23,27,-0.059430781643103975,0.6701777696093935,0.0011080787143788956,0.0008517983925368135
8025,4,0.004736014667848925,0.004958609635115223,0.006401513736614722,0.007773588261671514,18,33,0.3891222374287258,0.7091006158831752,0.0009168359907364744,0.001021496936662501
8045,1,0.004876819225528066,0.0048935248627224965,0.006630313855182379,0.008022927630028171,23,54,0.7459556622429458,0.3276287426433301,0.0006645336983044683,0.001035639758625096
8065,3,0.004970233198837846,0.004841374723789676,0.0075116006243737266,0.007700949698886982,23,65,0.6743046179195189,0.6041402702252672,0.0009560735755720446,0.0011554403674985535
8085,9,0.0047603473409836145,0.004981232398277727,0.006436538623223364,0.007987810510710186,38,35,0.0016672182216961409,0.9179940730308906,0.0008846200443280255,0.0009322080906629976
8105,2,0.004682013533007661,0.0050265750066390575,0.006580638568012039,0.006977854194356833,20,41,0.282520549470123,0.3040216567886485,0.0009769209799868307,0.0008982140046238248
8125,2,0.004988767726810927,0.005215929283096345,0.006783327434270796,0.007575227536073524,33,61,-0.27240639208753625,0.7410481339774228,0.0008944442379681701,0.001041258865455774
8145,5,0.004813912982179645,0.005012089876935926,0.006770134315918058,0.007901675165233721,27,51,-0.047628060694955406,0.7605788703139146,0.0012585892383814245,0.0009734926105198166
8165,12,0.004962982445112432,0.0052449574309660785,0.006555964975783825,0.008029646175224817,29,30,0.4121758463912263,0.6781234275605501,0.000801028938359203,0.0010359526594748932
8185,4,0.004574757500476437,0.005090659306002761,0.006286035560708461,0.008217845396431687,23,36,0.6282359464655226,1.1849102652657646,0.0008218871161144183,0.001118243503241331
8205,1,0.0049720371078374286,0.004865366394756999,0.0067201822429119535,0.008128796953947236,14,45,0.6499307455177417,0.9134277818825224,0.0007095198049465586,0.0010372121435126898
8225,8,0.0048202472760987295,0.004935137217356826,0.007622736313962275,0.006495793922615018,30,35,1.03506388103255,-0.0059807605450114,0.0009324139211265152,0.0008040801628599579
8245,1,0.004713033790833051,0.005132315003488519,0.007261727405475694,0.006827226197633918,13,50,0.740419933203579,0.19226494943792294,0.0011162033113530565,0.0008144807018605928
8265,11,0.004833216210569544,0.005067894744367089,0.0073069930567570265,0.006611096414260038,37,28,1.0442214439932431,0.39919591188455467,0.0007932207472964465,0.0005561970480715369
8285,8,0.005025630258895404,0.004817782125422003,0.008034719080960814,0.006155900898218506,21,27,0.9085646402543208,-0.2851868079645407,0.0012256554240481694,0.000878327393380052
8305,8,0.004866405028519358,0.0051014816569311715,0.0071322345647696185,0.007260565500773867,25,33,0.8373362898247252,0.015027326066046481,0.0008462622496840526,0.00100970418988964
8325,1,0.004761303496252404,0.0049082676345864155,0.007080352285432392,0.008091057486793103,26,80,0.4666967469386384,0.4770675237988376,0.0009071078611261172,0.0009507350663317779
8345,1,0.004916656516142664,0.0050463786526222364,0.007474530494556551,0.006976994760270189,14,66,1.3068880198161583,-0.05117488141509383,0.0008789490969299605,0.0009306398182155838
8365,3,0.005179981774297866,0.005182334788869097,0.007646177000105493,0.007430765643931269,16,34,0.21233557578558448,0.9436444235558746,0.0012258792486698068,0.0009571271246441574
8385,3,0.00490310107877581,0.0049351083235159255,0.007238615339569905,0.0073888478434748425,33,60,0.6968971102143727,0.5882505130877901,0.0010429531836405408,0.0009622673210656817
8405,3,0.0050813192981260455,0.005185315357328815,0.006976904701713168,0.009637598289465123,20,47,0.5578358984086926,1.2772968731564958,0.0008753848664133178,0.0012274023036314928
8425,3,0.005195808529543715,0.0047600207481769685,0.0069688417097670255,0.006961534398413342,19,37,0.12932091180829558,0.4001516140351083,0.0008617180687339354,0.0009166659041775614
8445,2,0.00511781460121375,0.005020972553117744,0.0074420957548539815,0.007470511199477899,38,73,0.4081247909468472,0.6251836765843417,0.0009320486681700102,0.0010224622059318868
8465,9,0.005009251675771877,0.005012577355612739,0.006795089285729302,0.006631062978183985,27,28,0.25873963107747183,-0.2650165535750501,0.0008698614599436589,0.0009222339537823118
8485,1,0.004850829924387575,0.004920505211783414,0.00677703406650364,0.006542947486526688,33,53,0.4357706108729316,-0.212227345947407,0.0008818254309960222,0.0008272654864730802
8505,1,0.005294594278827131,0.005012434102387508,0.007008549789127492,0.007923497426150842,20,48,0.2711618364574682,0.7858901598648441,0.0010047126398109883,0.001005148089520769
8525,1,0.005209408860038165,0.004817638964553504,0.007823540949930154,0.0067833076192295606,17,63,0.4148038903077696,0.39999762470197536,0.0011783153402115058,0.0008919979370333301
8545,4,0.005426305305897791,0.005262854934155336,0.007635419540265888,0.008149866806897787,19,36,-0.04888395062972696,1.1294498272162814,0.00119248414419677,0.0011042159857465317
8565,5,0.0045567381154085675,0.0047827600742528795,0.006652599512044947,0.006098148794418933,15,23,0.7576066850270674,-0.3583900000272852,0.0009560450971194676,0.000701791594498478
8585,4,0.004783687031053271,0.004843368249218432,0.006880177368456764,0.007554026024956839,30,53,0.4568218066376252,0.35291259703796946,0.0008718630788028039,0.0010014289295263298
8605,3,0.004894551446677762,0.00499162263757091,0.006945741728953698,0.007817398718821755,23,39,0.28167801635703604,0.6729860537073988,0.0010596097284304464,0.0010185985987685056
8625,4,0.004965169391768918,0.004878817781140029,0.007273942805418428,0.00809128880874961,22,41,0.18771592859353795,0.22760439769115726,0.0011364624756143435,0.0010845075473924226
8645,0,0.004861582668607545,0.0052491406944745935,0.006648537768077597,0.0074328385811805045,18,60,0.15638872879995194,0.4190743241215095,0.0007903774487897702,0.0009054275707072537
8665,4,0.004950585201167097,0.004852875072582685,0.006732167292014367,0.007970917089304046,21,33,-0.2736043695888371,1.6102439809105675,0.0010675825258096392,0.0009224885513240492
8685,0,0.004861891800093467,0.004567339645188334,0.0075376337980483,0.0063776163694626254,11,39,1.2413159963298752,0.4740054367701245,0.0010435126316011797,0.000835196498774953
8705,4,0.00476345702391151,0.005036271842934266,0.0072052528235858546,0.0071143809263111936,25,34,0.5132122440631653,0.4786056325240753,0.001030864014827119,0.0007288892560187478
8725,2,0.0048876772013985844,0.005006250230193329,0.0069155444722435785,0.006861997527711381,31,61,0.6032728420962353,0.3256283225742605,0.0009641829385675613,0.0008072657610118844
8745,7,0.0051299892013274145,0.005249241447024407,0.007689894567106011,0.0074977969161534284,37,31,0.5951891813225747,0.21725986050264448,0.0010485630397502254,0.0010977370186646422
8765,5,0.00513809476795082,0.005067806205136157,0.007343840268527645,0.007054078315673571,16,33,-0.05188054550526978,0.5005564628604978,0.0012223153532321162,0.0008885778573925363
8785,11,0.0050079053107181856,0.004641088148929328,0.0064862285531772975,0.0063146830357777356,28,24,-0.6496525497434322,0.11524766101730564,0.0009721926222295641,0.0007749505809214277
8805,5,0.005205568611742806,0.004960894724022815,0.0069558426657463255,0.0073790770507778216,27,53,0.3377571596160293,0.41715593789681205,0.0009245800263155949,0.0008797877930566449
8825,4,0.005080292778098291,0.004985582634935753,0.006990412500275218,0.006936966364838741,25,46,0.05418786467916888,0.3300832757925751,0.0008229045467202571,0.000921743906828648
8845,2,0.00461575433335349,0.0049978840080279535,0.007094022637976591,0.007447963234279205,37,64,0.6242310175309745,-0.15112054709065215,0.0009039385451965887,0.0009771729254667248
8865,4,0.004775948559002265,0.005195925806758513,0.0075035781737669985,0.007505404473782067,19,30,1.218368626674907,0.7264463424087771,0.0010804998468806504,0.0010219494989165297
8885,0,0.005479007255196701,0.005048844229246896,0.006792631198598081,0.007077099340035219,20,75,-0.8283766657784939,-0.04407134337651679,0.0008781194786129401,0.000838543026339441
8905,2,0.004765151899452846,0.004990308374104881,0.007310526403397324,0.007310555099192074,31,65,0.869707363835015,0.3084234469981608,0.0010674742335028023,0.0010242559854752233
8925,2,0.005014828498044178,0.004955369214839659,0.007401550463121841,0.006987178692743229,12,26,0.3397912586312886,0.31308725612257104,0.001200163981968406,0.001005972847953619
8945,8,0.004962776002376522,0.005240911209748899,0.007136933575036406,0.0073215800852398545,49,43,0.04607046279262069,0.23958006289784134,0.0009392974153655682,0.0009493311322236609
8965,0,0.0049314436008305144,0.004929609546468722,0.006811835817207781,0.006980314110948314,14,52,0.37807131457088544,0.0103706426302632,0.0010170807413916213,0.000982170754983977
8985,8,0.005359307419383266,0.005007741181638776,0.007515039541278058,0.008211870675375158,26,39,0.07225371373833447,0.6648760473110373,0.0010072069893664523,0.0010847961058729802
9005,0,0.004641099573602617,0.004956920777390302,0.006732790206316021,0.007087072786367406,15,82,0.36065475489049176,0.5283019139582954,0.0010461162431324171,0.0008619511565927273
9025,5,0.005193564968801972,0.005022778353836982,0.006877199231390779,0.007609682294341813,23,41,0.024913342567709957,0.7272511289793986,0.0009765900138529566,0.0010535999595974797
9045,7,0.0048737665976990785,0.005302448225316677,0.0072066148740324125,0.008364783310807561,28,32,0.487510511048973,0.7342781279298678,0.0009797673495642477,0.0012135718468638847
9065,2,0.004783887731994809,0.004871134610726359,0.008087121982730292,0.00667990438505188,18,41,1.5211851990286531,0.16558775905728654,0.0011848811695770994,0.000747758232431081
9085,11,0.004698168542614608,0.005017850319784053,0.00727702473132978,0.006955081760762114,39,31,0.35089064445947216,0.02918446061857577,0.0010140355946926128,0.0008709222079232293
9105,5,0.004900427316685486,0.004868994268073466,0.006302034506257877,0.006692740972920003,22,34,-0.2826970307421129,0.5156980008319997,0.0010206303952880883,0.0008049134155619544
9125,1,0.004706210243522054,0.005031760468443489,0.006560983466843359,0.008436822607972051,20,36,0.5283359654115977,0.9057256542171588,0.0009561466414120943,0.0010778491878775775
9145,6,0.004929601619987405,0.0051476224615928864,0.008071684541603041,0.007520153333457036,18,48,0.9567931241432632,0.2335958571034699,0.0013098859323572947,0.0009119527407211787
9165,10,0.005064459823012518,0.0049299118074090965,0.008092063877954192,0.007453802673474449,43,44,0.5344612657172507,0.6626105992183295,0.0011961098902364116,0.0008874610344754467
9185,2,0.004581237818472421,0.00484876326217536,0.006727697658917358,0.007829955017900654,26,40,0.5234298066297789,0.8361238881884852,0.0008594165593260678,0.0009230330437456061
9205,1,0.0051860512804302455,0.004725063512935104,0.007870652822124808,0.007972444683331342,21,66,0.3529995846207147,0.7789911127989263,0.001133712376560947,0.0008286402713961498
9225,8,0.00525756573012212,0.004924865327721929,0.008112600942891967,0.007985803903904807,21,32,0.6726731178412569,0.8299398659225311,0.0014953705961214775,0.0011386599590336366
9245,13,0.0053521586990629795,0.005172898933420022,0.007861545511566476,0.006666276343047414,31,30,0.5429714981420259,-0.18063496102984355,0.0009963596551698054,0.0008619951659406269
9265,5,0.005047980425419946,0.004945600432366237,0.009093491767995095,0.008043443750275001,40,46,1.2877997851003438,0.5162423316761195,0.0011827699542764772,0.0011504389924034152
9285,5,0.0055294307232178815,0.0051309159136999115,0.006387111436009683,0.007353671129628506,14,30,-0.3636849022917734,0.43418082338969416,0.000684706439132512,0.0010901141218313726
9305,1,0.004548160273758138,0.005107108370962767,0.005932009795179369,0.009795464036292372,21,58,0.3445090439726701,1.2782343219699492,0.000741508397016737,0.0011830419616198332
9325,4,0.00562264880885069,0.0045607005569561826,0.007645120776625569,0.006602788559412323,14,22,0.3341101999148356,0.7558669153792699,0.0010423662902742095,0.0008147948548851558
9345,2,0.004946101847538918,0.005015787701823385,0.00734789402142315,0.007257368004516974,36,55,0.3622517506967564,0.6695910159958596,0.0009882207235126928,0.0008543706912931443
9365,5,0.005128417137096172,0.005103675334983257,0.006605753473439128,0.006770699195362387,32,47,-0.3206854850521023,0.023489740617483608,0.0007151824844032321,0.000903783249187526
9385,3,0.0053453130678555,0.004937620854389318,0.007230134688953674,0.0076064820727559145,20,45,0.5504657504103865,0.5054401571113187,0.0008609215116224802,0.0010201747745601495
9405,2,0.004996394862961232,0.005136132177873239,0.006485429390604526,0.008140625662652261,20,49,0.2339606734055246,0.6211118381508237,0.0008972763108498965,0.0011023052959280855
9425,0,0.004583013887618794,0.0050385649262685685,0.0057002413225932394,0.008366490793647824,15,66,-0.7961017423600577,0.9805424242732717,0.000765852591756952,0.0009361837185295944
9445,6,0.00508456023744375,0.005004322532395579,0.008033911195485802,0.006787666003440976,19,27,1.186168551717469,-0.22687523203088786,0.0013095864866876873,0.00091386534855379
9465,0,0.0047098354922839826,0.004953557099764529,0.007241036434014741,0.0071102250953283715,22,64,0.926256852587558,0.4655697003369658,0.0008761231651138545,0.0008957861617897154
9485,0,0.005188385086376131,0.00518310520246708,0.006725110318732182,0.007935175517048464,20,65,0.7021395026036649,0.2488928564772412,0.0006929118032692091,0.000915595374074272
9505,7,0.005000072460907601,0.005049175829303355,0.007241809880972227,0.006856676000678113,40,42,0.5473898228491235,0.175392351551691,0.0009157145092052329,0.0008335235497764267
9525,0,0.0051324335170313965,0.005120499588778239,0.007656182143023263,0.008012271993927228,16,30,0.9427929641952536,0.2247950060475962,0.0009429426042757227,0.0011732425428114784
9545,3,0.005089757222382,0.004724445008171966,0.0066604761571146505,0.006261706958262265,14,30,-0.3335400156868566,0.07477123476055669,0.0011555608479615455,0.0008728244103677496
9565,16,0.0052241887903694256,0.004958096360817505,0.008580670095074301,0.0071178870409461074,59,39,0.8333597677906199,0.5885268654254903,0.0009859604496278269,0.0008228499901337994
9585,3,0.0051336888004960895,0.004893671616427015,0.0072673341955383376,0.007902772812772334,16,37,1.1724379751328842,0.646092238034053,0.0009533117865101828,0.0011152708305466222
9605,3,0.00529414399631277,0.004855549297164232,0.01,0.00756057149432287,26,41,1.459195828288934,0.8568729352123228,0.0013490722033410068,0.0009842551911657623
9625,1,0.00502543999663737,0.004921469641356394,0.007906387991607028,0.007574298991024336,18,61,1.086660247725904,0.6989277592872898,0.0010470894892138688,0.0008835314911838476
9645,5,0.004838134536631806,0.005003230358654532,0.005936317069041035,0.008067811637767276,18,34,-0.7348348385492607,0.6751277143309913,0.0008251103134125378,0.0009522313769991678
9665,13,0.005199640379602202,0.00499890516017011,0.0072974096302725715,0.00781971510532086,43,33,0.3943372907360664,1.0991578374729278,0.0010183881743482757,0.0009508051849776467
9685,3,0.0054778619449817574,0.004789417691190527,0.008424305770826923,0.006436486944308853,17,45,0.26534901652181275,-0.12511002579446856,0.0013640407463397562,0.0009172704802182149
9705,0,0.005469787469489314,0.005139353134176281,0.007301518252742673,0.006993929849308888,21,72,0.3798888923999616,-0.2612548224037247,0.0009541235806155283,0.001011832320737794
9725,1,0.004813202023555267,0.005065918192450989,0.008078058008606833,0.007651396733027282,11,24,1.3598435297724072,0.4066738593745557,0.001241554011659418,0.0011963979243269935
9745,3,0.005699786400719164,0.004985088670944327,0.008319516731876916,0.00758386736297208,11,35,0.8722914723380812,0.8206012976103629,0.0012485991994356331,0.0008779840469954559
9765,9,0.0049769331904825605,0.005076915661904477,0.008080263604254947,0.00757871162655593,25,32,1.2590581566126544,0.5895784233004909,0.0010208740036598222,0.0009717582880101166
9785,5,0.0049855487386577975,0.004691120690964558,0.006706226109157486,0.0066151773756268325,28,45,0.26919322088583136,0.20638945869785025,0.0008989862129395453,0.0008433497567968003
9805,3,0.004962660342984702,0.0052733998335456785,0.007308425571707684,0.007786164981686969,30,46,0.8266960911368104,0.26387920756740424,0.0009056296639765556,0.0011092007352772157
9825,1,0.005268607010064179,0.0050303904396024855,0.007650659665650985,0.008315914390754842,23,56,0.16084981201519102,1.1514542623770063,0.001194544988682473,0.0010498596297097997
9845,3,0.00528810461840385,0.005033775471661232,0.007968403109098092,0.007464785051416988,20,50,0.3677592683219,0.8138734301239132,0.0011669137205196035,0.0008607282337194527
9865,4,0.004993134709005871,0.00514309396673805,0.007609400048665381,0.00707184587055035,25,31,0.5562530189117885,0.4069222050839421,0.0011383130276504002,0.0009079535155084873
9885,8,0.0048999341094166544,0.00487484576643916,0.006460820227611794,0.007077115722433158,24,28,0.3287177703330446,0.1059305102135654,0.0006936347911053001,0.0009514677630997019
9905,8,0.0050321765133203725,0.0048150967030690965,0.00782910645142757,0.006788903470268501,24,24,0.8495679380169754,0.2824141640534776,0.000996791886467809,0.0008384092959352597
9925,3,0.004819472582277711,0.004842062047329233,0.006847925393185604,0.007176513252175817,12,37,0.20096373983284307,0.5350610998054454,0.0009349093620446082,0.0009274495978553843
9945,10,0.0051370952461912865,0.005058314889334297,0.007918105045350166,0.006809153629564519,33,29,0.8936520042935187,-0.17793585038454307,0.0008791821529479993,0.0009644304999675304
9965,6,0.004998233325116639,0.00514660637429071,0.007764329852735687,0.00718428736006667,31,40,0.5501896617038943,0.3871752490255174,0.0010998047006727995,0.0009783287750662892
9985,5,0.004635117623181717,0.0051262931139783715,0.007876748474904655,0.008126938989424081,20,41,1.84753729404952,0.328776830862114,0.0009328703284658737,0.000963489204999084
6,2,0.004851127183480243,0.005288282823054563,0.007926436296237733,0.007587848338665226,19,39,1.1521016662753971,0.42152979855527,0.0011183591451693706,0.0010818906589337436
26,10,0.004967816037920504,0.005317301531781325,0.006340790466931265,0.008076656916033723,38,27,-0.5611428632979294,0.6282779470383049,0.0008985924559717212,0.0009550836570188194
46,6,0.0048177787871141005,0.004797863175638325,0.006761411231360279,0.006053777008928526,11,25,0.8825120158537366,0.08696810431398054,0.0009746704538570193,0.0007423483429963528
66,0,0.004706926963426114,0.005008958377160416,0.006920246227440874,0.006878019618696548,17,37,0.4167560284272019,0.4279179024900547,0.0010121355310531335,0.0009725514423789047
86,9,0.005134636713393989,0.00490388789616894,0.006198401788174925,0.00716736395757374,26,25,-0.3959603082624283,0.5196683411622659,0.0007200502379102903,0.000968927103150368
106,0,0.004609378872898827,0.004925136577439258,0.005530062506473575,0.007776284314411619,8,55,-0.14902945333122256,0.532364494584584,0.0007200945894290665,0.0009681199252396893
126,7,0.004966653214896216,0.004519617530360042,0.006854689123715324,0.006607991812756851,39,45,0.2804648295812196,0.3984626320691938,0.0009537662782811158,0.0007918415513699363
146,0,0.005074417575610426,0.004794783257932234,0.006642463822743866,0.007008412064556246,14,73,-0.36989498848132973,0.06361833812066069,0.0010174185403605187,0.0009517244683169216
166,0,0.005351306081616183,0.004954647591998739,0.008116136638055244,0.008248926838423164,15,77,0.2106387911926582,0.6040686170641659,0.0011655850602239133,0.0009491946198310524
186,6,0.00506658400833027,0.005120175585367254,0.007328484507188151,0.007822695495191755,19,32,0.4777064905495886,0.6104530808640972,0.0009534569848031113,0.0009765813510775974
206,0,0.0051918862071694315,0.005192016481807163,0.008399075815554716,0.007307835585743878,16,48,0.4106094208144349,0.08274836570490571,0.0013328553494373026,0.0010385433930714212
226,1,0.004770804496078239,0.00527476696028592,0.005868069538988863,0.008400927568276225,20,60,-0.4291406500435255,0.5984451376689757,0.0007299620597926474,0.0009982389428217237
246,0,0.005082449836344214,0.005278070352814051,0.006426386405828083,0.007830728962009445,22,51,0.328708761260265,0.3831804152346177,0.0007120468065900938,0.0010267548503312626
266,1,0.004660580587614842,0.005063180987364202,0.006455951843810935,0.007898966427199375,16,51,0.6376209780041894,0.8608112660656931,0.0006778110098907523,0.001151283216630949
286,1,0.005240822003584843,0.005010115752716413,0.008129992490873726,0.0074488073597949326,17,51,1.1839177455879657,0.3019034154967381,0.0010253280507624696,0.0008886750987437313
306,5,0.0047936089121144035,0.004886021974081686,0.007982179494150119,0.0074018099208661035,34,43,1.2039138832214271,0.8325985694767277,0.0009162093815900027,0.0008900813501951328
326,3,0.004873514984576924,0.004945448347735145,0.006219688396373922,0.008565664559357308,37,44,-0.0773800951583833,1.938874356695178,0.0008430283672816272,0.0008703133334595657
346,7,0.00495196071341689,0.0050555768827507935,0.00839830928342348,0.007314744620217536,21,21,1.2209423246154227,0.4813858552051718,0.0013319250548402693,0.001014483416290857
366,7,0.005230392311666233,0.004783375030467682,0.00742482891377452,0.006128882316719577,27,40,0.485722481983186,-0.3707469940327005,0.0009184268149705641,0.0007635048731717549
386,11,0.004919744074186319,0.004983605846888376,0.00810028842066548,0.00726144680740003,43,23,0.7299826755585654,0.34419645485998795,0.0010476360460078644,0.0011046733938580603
406,6,0.005159767870901763,0.004790678033524758,0.007195961027706377,0.007181096372549172,33,46,0.12796639722947015,0.4412480348547629,0.0009085128962506002,0.0009750927008446961
426,2,0.005504834872122574,0.004978823349007768,0.006779758294839057,0.00774844228932635,13,34,0.15704687745736964,0.4417298701901532,0.0007535085415913571,0.001076411287841117
446,3,0.004873810420987356,0.0051594736196985186,0.006856126674879873,0.007278527883964569,20,29,0.6468829606201498,0.1936740002655697,0.0008844487819517473,0.0009718021844767084
466,4,0.005005779708909149,0.004907202705393548,0.008864640642812909,0.00635738100822843,22,56,1.792287327686212,-0.1409840574910809,0.0010973807621026644,0.0007156570522151957
486,4,0.004874036330458247,0.005000393277856704,0.0077257956635967935,0.007060778845470101,19,38,0.6357075562753631,0.17730652410891407,0.0012317523244519668,0.0009649859561610287
506,8,0.004732279594430572,0.004780720610161437,0.006295857384663314,0.006873433515648188,31,28,-0.4645907866092682,0.5403371923672279,0.0008456211193842575,0.0008418621955642664
526,2,0.005134326140109832,0.005179170315796892,0.0066900464933534005,0.0075521431527952034,26,49,0.7539799039894682,0.15178571892765144,0.0006806898611447817,0.0010639948146895068
546,6,0.005121736939397214,0.004943740720152664,0.007005786717297567,0.007174074410669504,30,36,0.12107505639056924,0.014031917751054815,0.0009359945856000033,0.0009603272751611744
566,9,0.0049899156037986146,0.004912522280790921,0.0067723456148206474,0.006134805419126225,30,28,0.2031083072149332,0.061034832907169864,0.0008780458522011747,0.00070560232820647
586,2,0.005613800287719913,0.0050210351285055925,0.007336308229594052,0.007213513267286075,13,41,0.06548008142685235,0.16551993993364422,0.0008649953744742952,0.0009432253529005684
606,4,0.005033017878804307,0.005040339415025122,0.007412800139153181,0.008155490122969445,32,59,0.27754402502896564,0.9114887675428072,0.0010932152346550493,0.0011301500363747866
